,name,floorPrice,marketCap,numOwners,totalSupply,sevenDayChange,sevenDayVolume,oneDayChange,oneDayVolume,thirtyDayChange,thirtyDayVolume,totalVolume,id
5515,Untitled Collection #65119108,0.035,0.035,2.0,1.0,0.0,0.07,0.0,0.0,0.0,0.07,0.07,Q29sbGVjdGlvblN0YXRzVHlwZToxMDEzNDQ5
5516,Dogs of Discord,0.07,0.49000000000000005,4.0,7.0,0.0,0.07,0.0,0.0,0.0,0.14,0.14,Q29sbGVjdGlvblN0YXRzVHlwZTo5NDUzOTc=
5517,CryptoBeasties,0.005,508.93500000000006,230.0,14541.0,-0.7666666666666666,0.07,0.0,0.0,0.0,0.37,6.39346724490171,Q29sbGVjdGlvblN0YXRzVHlwZToyODk3
5518,Untitled Collection #65027509,0.035,0.035,2.0,1.0,0.0,0.07,0.0,0.0,0.0,0.07,0.07,Q29sbGVjdGlvblN0YXRzVHlwZToxMDEyNTky
5519,Untitled Collection #63838158,0.07,0.07,1.0,1.0,0.0,0.07,0.0,0.0,0.0,0.07,0.07,Q29sbGVjdGlvblN0YXRzVHlwZTo5OTYwNTM=
5520,My CyberWorld,0.03,1.05,2.0,30.0,0.0,0.07,-1.0,0.0,0.0,0.07,0.07,Q29sbGVjdGlvblN0YXRzVHlwZTo3Nzk3ODE=
5521,Coin Hub Girls,0.01,2.1100000000000003,3.0,211.0,0.0,0.07,0.0,0.0,0.0,0.07,0.07,Q29sbGVjdGlvblN0YXRzVHlwZTo5NDY5NjQ=
5522,asdasfasfcvcvcz,0.0,0.035,1.0,1.0,0.0,0.07,-1.0,0.0,0.0,0.07,0.07,Q29sbGVjdGlvblN0YXRzVHlwZToxMDI4MzI1
5523,Untitled Collection #65011500,0.035,0.035,2.0,1.0,0.0,0.07,0.0,0.0,0.0,0.07,0.07,Q29sbGVjdGlvblN0YXRzVHlwZToxMDEyNDU2
5524,RARE PAPER,0.05,0.7000000000000001,2.0,10.0,0.0,0.07,0.0,0.0,0.0,0.14,0.14,Q29sbGVjdGlvblN0YXRzVHlwZTo5NjA3MDE=
5525,Untitled Collection #64852753,0.035,0.035,2.0,1.0,0.0,0.07,0.0,0.0,0.0,0.07,0.07,Q29sbGVjdGlvblN0YXRzVHlwZToxMDA5ODA4
5526,Untitled Collection #63870635,0.07,0.07,1.0,1.0,0.0,0.07,0.0,0.0,0.0,0.07,0.07,Q29sbGVjdGlvblN0YXRzVHlwZTo5OTY3NzQ=
5527,Untitled Collection #64455257,0.035,0.035,2.0,1.0,0.0,0.07,0.0,0.0,0.0,0.07,0.07,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAzMTc5
5528,Untitled Collection #64897063,0.035,0.035,2.0,1.0,0.0,0.07,0.0,0.0,0.0,0.07,0.07,Q29sbGVjdGlvblN0YXRzVHlwZToxMDExMTY0
5529,Untitled Collection #64850508,0.035,0.035,2.0,1.0,0.0,0.07,0.0,0.0,0.0,0.07,0.07,Q29sbGVjdGlvblN0YXRzVHlwZToxMDA5NzM5
5530,Untitled Collection #65712807,0.035,0.035,2.0,1.0,0.0,0.07,-1.0,0.0,0.0,0.07,0.07,Q29sbGVjdGlvblN0YXRzVHlwZToxMDIwMzU0
5531,Cereal Series,0.07,1.33,11.0,19.0,0.0,0.07,0.0,0.0,0.0,0.07,1.22,Q29sbGVjdGlvblN0YXRzVHlwZTozMTcwOQ==
5532,Untitled Collection #63820916,0.0699,0.0699,1.0,1.0,0.0,0.0699,0.0,0.0,0.0,0.0699,0.0699,Q29sbGVjdGlvblN0YXRzVHlwZTo5OTU2ODc=
5533,Untitled Collection #63874784,0.0699,0.0699,1.0,1.0,0.0,0.0699,0.0,0.0,0.0,0.0699,0.0699,Q29sbGVjdGlvblN0YXRzVHlwZTo5OTY4NTU=
5534,Untitled Collection #63710859,0.0699,0.0699,1.0,1.0,0.0,0.0699,0.0,0.0,0.0,0.0699,0.0699,Q29sbGVjdGlvblN0YXRzVHlwZTo5OTM4MTU=
5535,Untitled Collection #63720802,0.0699,0.0699,1.0,1.0,0.0,0.0699,0.0,0.0,0.0,0.0699,0.0699,Q29sbGVjdGlvblN0YXRzVHlwZTo5OTM5OTI=
5536,F.U.B.A.R Bears.,0.009,1.7475,48.0,175.0,-0.6114508060033351,0.0699,-1.0,0.0,1.124859813084112,1.1368,1.6718,Q29sbGVjdGlvblN0YXRzVHlwZTo3NjIzMTY=
5537,Untitled Collection #63716960,0.0698,0.0698,1.0,1.0,0.0,0.0698,0.0,0.0,0.0,0.0698,0.0698,Q29sbGVjdGlvblN0YXRzVHlwZTo5OTM5Mjc=
5538,Untitled Collection #63837000,0.0697,0.0697,1.0,1.0,0.0,0.0697,0.0,0.0,0.0,0.0697,0.0697,Q29sbGVjdGlvblN0YXRzVHlwZTo5OTYwMjE=
5539,Untitled Collection #63715069,0.0696,0.0696,1.0,1.0,0.0,0.0696,0.0,0.0,0.0,0.0696,0.0696,Q29sbGVjdGlvblN0YXRzVHlwZTo5OTM4OTE=
5540,Untitled Collection #63825161,0.0695,0.0695,1.0,1.0,0.0,0.0695,0.0,0.0,0.0,0.0695,0.0695,Q29sbGVjdGlvblN0YXRzVHlwZTo5OTU3NjQ=
5541,Untitled Collection #63822736,0.0695,0.0695,1.0,1.0,0.0,0.0695,0.0,0.0,0.0,0.0695,0.0695,Q29sbGVjdGlvblN0YXRzVHlwZTo5OTU3MTg=
5542,Untitled Collection #63826357,0.0693,0.0693,1.0,1.0,0.0,0.0693,0.0,0.0,0.0,0.0693,0.0693,Q29sbGVjdGlvblN0YXRzVHlwZTo5OTU3ODU=
5543,Untitled Collection #63863005,0.07,0.138,2.0,2.0,0.0,0.069,0.0,0.0,0.0,0.069,0.069,Q29sbGVjdGlvblN0YXRzVHlwZTo5OTY1OTc=
5544,Untitled Collection #63772456,0.035,0.10350000000000001,2.0,3.0,0.0,0.069,0.0,0.0,0.0,0.069,0.069,Q29sbGVjdGlvblN0YXRzVHlwZTo5OTQ5ODE=
5545,RABBIT POP TOWN,0.008,0.22425000000000003,7.0,26.0,7.625000000000001,0.069,0.0,0.0,0.0,0.077,0.077,Q29sbGVjdGlvblN0YXRzVHlwZTo5MjUyNTc=
5546,KAYRAY,0.03,1.2696,53.0,92.0,-0.7764820213799806,0.069,0.0,0.036,0.020514805496419472,1.0546,2.698,Q29sbGVjdGlvblN0YXRzVHlwZTo2ODY3MjM=
5547,DLA NFT,0.002,8.004000000000001,3.0,116.0,0.0,0.069,0.0,0.069,0.0,0.138,0.138,Q29sbGVjdGlvblN0YXRzVHlwZTo5MjA2NzI=
5548,Untitled Collection #63248081,0.069,0.069,1.0,1.0,0.0,0.069,0.0,0.0,0.0,0.069,0.069,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODM0MzU=
5549,Low Key,0.032,2.415,45.0,35.0,0.08320251177394032,0.069,0.0,0.0,-0.7508544087491457,0.3645,1.8941,Q29sbGVjdGlvblN0YXRzVHlwZTo0MTQxNTE=
5550,Untitled Collection #64967253,0.035,0.069,2.0,2.0,0.0,0.069,0.0,0.0,0.0,0.069,0.069,Q29sbGVjdGlvblN0YXRzVHlwZToxMDEyMTYw
5551,Untitled Collection #63252061,0.069,0.069,1.0,1.0,0.0,0.069,0.0,0.0,0.0,0.069,0.069,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODM1MTQ=
5552,Untitled Collection #46453734,0.0,0.069,1.0,1.0,0.0,0.069,0.0,0.0,0.0,0.069,0.069,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODg2Nzc=
5553,Nude for Eth,0.069,0.7590000000000001,6.0,11.0,-0.8333333333333333,0.069,0.0,0.069,0.0,0.483,0.483,Q29sbGVjdGlvblN0YXRzVHlwZTo5NjAwMDc=
5554,Untitled Collection #63867061,0.069,0.069,1.0,1.0,0.0,0.069,0.0,0.0,0.0,0.069,0.069,Q29sbGVjdGlvblN0YXRzVHlwZTo5OTY2ODQ=
5555,Untitled Collection #64136432,0.069,0.069,1.0,1.0,0.0,0.069,0.0,0.0,0.0,0.069,0.069,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAwODM2
5556,Untitled Collection #63644900,0.034,0.069,2.0,2.0,0.0,0.069,0.0,0.0,0.0,0.069,0.069,Q29sbGVjdGlvblN0YXRzVHlwZTo5OTI2OTg=
5557,wenjiu6,0.0,0.0345,1.0,1.0,0.0,0.069,0.0,0.0,0.0,0.069,0.069,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODQ5NDc=
5558,Untitled Collection #63841510,0.069,0.069,1.0,1.0,0.0,0.069,0.0,0.0,0.0,0.069,0.069,Q29sbGVjdGlvblN0YXRzVHlwZTo5OTYxNDg=
5559,Punkettes,0.001,0.4025,8.0,70.0,0.0,0.069,-1.0,0.0,0.069,0.069,0.069,Q29sbGVjdGlvblN0YXRzVHlwZTo3NzYyNTE=
5560,Untitled Collection #51125775,0.0,0.069,1.0,1.0,0.0,0.069,0.0,0.0,0.0,0.069,0.069,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODg2MzM=
5561,Let's Seize The World,0.035,0.34500000000000003,12.0,25.0,0.26605504587155976,0.069,0.0,0.0,6.370370370370371,0.199,0.226,Q29sbGVjdGlvblN0YXRzVHlwZTo4MDY1MTY=
5562,Untitled Collection #63262388,0.069,0.069,1.0,1.0,0.0,0.069,0.0,0.0,0.0,0.069,0.069,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODM3NTk=
5563,Untitled Collection #63264069,0.0689,0.0689,1.0,1.0,0.0,0.0689,0.0,0.0,0.0,0.0689,0.0689,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODM3OTU=
5564,Untitled Collection #63832845,0.0689,0.0689,1.0,1.0,0.0,0.0689,0.0,0.0,0.0,0.0689,0.0689,Q29sbGVjdGlvblN0YXRzVHlwZTo5OTU4OTY=
5565,Untitled Collection #63267834,0.0688,0.0688,1.0,1.0,0.0,0.0688,0.0,0.0,0.0,0.0688,0.0688,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODM4NjU=
5566,Untitled Collection #63260497,0.0686,0.0686,1.0,1.0,0.0,0.0686,0.0,0.0,0.0,0.0686,0.0686,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODM3MTQ=
5567,Untitled Collection #62593981,0.0685,0.0685,1.0,1.0,0.0,0.0685,0.0,0.0,0.0,0.0685,0.0685,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODM2MjA=
5568,Untitled Collection #64078407,0.0685,0.0685,1.0,1.0,0.0,0.0685,0.0,0.0,0.0,0.0685,0.0685,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAwNDgx
5569,Untitled Collection #63265652,0.0682,0.0682,1.0,1.0,0.0,0.0682,0.0,0.0,0.0,0.0682,0.0682,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODM4MjM=
5570,Etheezys,0.017,1.02,3.0,45.0,3.0,0.068,0.0,0.0,0.0,0.085,0.085,Q29sbGVjdGlvblN0YXRzVHlwZTo4NzkxODY=
5571,Untitled Collection #57077624,0.033,0.068,2.0,2.0,0.0,0.068,0.0,0.0,0.0,0.068,0.068,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAyNDcw
5572,Untitled Collection #62594228,0.068,0.068,1.0,1.0,0.0,0.068,0.0,0.0,0.0,0.068,0.068,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODMxNTQ=
5573,Untitled Collection #62601096,0.068,0.068,1.0,1.0,0.0,0.068,0.0,0.0,0.0,0.068,0.068,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODM1NDk=
5574,Untitled Collection #62594213,0.068,0.068,1.0,1.0,0.0,0.068,0.0,0.0,0.0,0.068,0.068,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODMxMTM=
5575,Mr. Frogs,0.009,0.6120000000000001,4.0,27.0,0.0,0.068,-1.0,0.0,0.0,0.068,0.068,Q29sbGVjdGlvblN0YXRzVHlwZTo5NjM5MjA=
5576,Nucklehedz,0.005,0.9142222222222223,30.0,121.0,-0.6714975845410628,0.068,7.0,0.04,0.0,0.449,0.449,Q29sbGVjdGlvblN0YXRzVHlwZTo4MzY1MjA=
5577,Untitled Collection #64124661,0.035,0.068,2.0,2.0,0.0,0.068,0.0,0.0,0.0,0.068,0.068,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAwNjcw
5578,Genesis card game,0.016,0.544,3.0,16.0,0.0,0.068,0.060606060606060656,0.035,0.0,0.068,0.068,Q29sbGVjdGlvblN0YXRzVHlwZTo3Njg1OTk=
5579,Untitled Collection #64125246,0.035,0.068,2.0,2.0,0.0,0.068,0.0,0.0,0.0,0.068,0.068,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAwNjc0
5580,Untitled Collection #63227843,0.068,0.136,2.0,2.0,0.0,0.068,0.0,0.0,0.0,0.068,0.068,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODMwMTk=
5581,Untitled Collection #64368551,0.035,0.068,2.0,2.0,0.0,0.068,0.0,0.0,0.0,0.068,0.068,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAyNDEz
5582,Untitled Collection #64290427,0.068,0.068,1.0,1.0,0.0,0.068,0.0,0.0,0.0,0.068,0.068,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAyMDc5
5583,SwitchPanda,0.08,0.1275,9.0,15.0,2.4000000000000004,0.068,-1.0,0.0,0.0,0.146,0.146,Q29sbGVjdGlvblN0YXRzVHlwZTo4ODIwMzE=
5584,Untitled Collection #64249898,0.0678,0.0678,1.0,1.0,0.0,0.0678,0.0,0.0,0.0,0.0678,0.0678,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAxOTIz
5585,COIN PURSE V2,0.076,0.0678,31.0,1.0,-0.4442622950819672,0.0678,0.0,0.0,0.003603603603603582,0.2228,1.2888,Q29sbGVjdGlvblN0YXRzVHlwZToxMTgxODg=
5586,Untitled Collection #63270147,0.0678,0.0678,1.0,1.0,0.0,0.0678,0.0,0.0,0.0,0.0678,0.0678,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODM5MTc=
5587,Untitled Collection #64241115,0.0675,0.0675,1.0,1.0,0.0,0.0675,0.0,0.0,0.0,0.0675,0.0675,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAxODc2
5588,deep'moon,0.0168,0.0337,4.0,2.0,0.0,0.0674,0.0,0.0,0.0,0.0674,0.0674,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODI1ODU=
5589,Untitled Collection #64222412,0.0673,0.0673,1.0,1.0,0.0,0.0673,0.0,0.0,0.0,0.0673,0.0673,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAxNzk2
5590,Untitled Collection #64133942,0.0673,0.0673,1.0,1.0,0.0,0.0673,0.0,0.0,0.0,0.0673,0.0673,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAwODAw
5591,Untitled Collection #64115293,0.0672,0.0672,1.0,1.0,0.0,0.0672,0.0,0.0,0.0,0.0672,0.0672,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAwNTEx
5592,Untitled Collection #64127822,0.0671,0.0671,1.0,1.0,0.0,0.0671,0.0,0.0,0.0,0.0671,0.0671,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAwNzEw
5593,Untitled Collection #64158710,0.0671,0.0671,1.0,1.0,0.0,0.0671,0.0,0.0,0.0,0.0671,0.0671,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAxMTYx
5594,Untitled Collection #64154585,0.0671,0.0671,1.0,1.0,0.0,0.0671,0.0,0.0,0.0,0.0671,0.0671,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAxMTA2
5595,134 of Wicked Ape Bone Club,0.0134,0.0134,6.0,1.0,0.0,0.067,0.0,0.067,0.0,0.067,0.067,Q29sbGVjdGlvblN0YXRzVHlwZToxMDM1OTY4
5596,Untitled Collection #64199579,0.067,0.067,1.0,1.0,0.0,0.067,0.0,0.0,0.0,0.067,0.067,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAxNzAz
5597,Scales of Society,0.007,0.5455714285714286,9.0,57.0,0.09836065573770501,0.067,0.0,0.067,0.0,0.128,0.128,Q29sbGVjdGlvblN0YXRzVHlwZTo4NjgwMDQ=
5598,Untitled Collection #64214258,0.067,0.067,1.0,1.0,0.0,0.067,0.0,0.0,0.0,0.067,0.067,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAxNzY0
5599,Farmers of Chialisp,0.009,0.8442000000000001,11.0,63.0,6.4444444444444455,0.067,0.0,0.0,0.0,1.396,1.396,Q29sbGVjdGlvblN0YXRzVHlwZTo4MzgzODQ=
5600,Untitled Collection #64429455,0.067,0.067,1.0,1.0,0.0,0.067,0.0,0.0,0.0,0.067,0.067,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAyODMw
5601,Untitled Collection #64120708,0.067,0.067,1.0,1.0,0.0,0.067,0.0,0.0,0.0,0.067,0.067,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAwNjA2
5602,Untitled Collection #64189591,0.067,0.067,1.0,1.0,0.0,0.067,0.0,0.0,0.0,0.067,0.067,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAxNTYy
5603,CHICKBREEDY,0.01,0.7370000000000001,54.0,121.0,-0.09459459459459449,0.067,0.27777777777777785,0.023,0.6039622641509432,0.42505,0.69005,Q29sbGVjdGlvblN0YXRzVHlwZTo3OTA4NzQ=
5604,Farmers of Chialisp,0.009,0.8442000000000001,11.0,63.0,6.4444444444444455,0.067,0.0,0.0,0.0,1.396,1.396,Q29sbGVjdGlvblN0YXRzVHlwZTo4MzgzODQ=
5605,Untitled Collection #64117927,0.067,0.067,1.0,1.0,0.0,0.067,0.0,0.0,0.0,0.067,0.067,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAwNTU3
5606,Untitled Collection #64199579,0.067,0.067,1.0,1.0,0.0,0.067,0.0,0.0,0.0,0.067,0.067,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAxNzAz
5607,Untitled Collection #64161933,0.067,0.067,1.0,1.0,0.0,0.067,0.0,0.0,0.0,0.067,0.067,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAxMTkz
5608,134 of Wicked Ape Bone Club,0.0134,0.0134,6.0,1.0,0.0,0.067,0.0,0.067,0.0,0.067,0.067,Q29sbGVjdGlvblN0YXRzVHlwZToxMDM1OTY4
5609,Untitled Collection #64828632,0.034,0.067,2.0,2.0,0.0,0.067,0.0,0.0,0.0,0.067,0.067,Q29sbGVjdGlvblN0YXRzVHlwZToxMDA5ODkz
5610,Untitled Collection #64125671,0.067,0.067,1.0,1.0,0.0,0.067,0.0,0.0,0.0,0.067,0.067,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAwNjc5
5611,Valien,0.002,6.7,7.0,200.0,5.7,0.067,0.0,0.0,0.0,0.094,0.094,Q29sbGVjdGlvblN0YXRzVHlwZTo4NDEyOTA=
5612,Untitled Collection #64254101,0.067,0.067,1.0,1.0,0.0,0.067,0.0,0.0,0.0,0.067,0.067,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAxOTQz
5613,Untitled Collection #64138542,0.067,0.067,1.0,1.0,0.0,0.067,0.0,0.0,0.0,0.067,0.067,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAwODU5
5614,Untitled Collection #64236404,0.067,0.067,1.0,1.0,0.0,0.067,0.0,0.0,0.0,0.067,0.067,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAxODYz
5615,Untitled Collection #64206237,0.0669,0.0669,1.0,1.0,0.0,0.0669,0.0,0.0,0.0,0.0669,0.0669,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAxNzQz
5616,Untitled Collection #64141681,0.0669,0.0669,1.0,1.0,0.0,0.0669,0.0,0.0,0.0,0.0669,0.0669,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAwOTEz
5617,Untitled Collection #64434081,0.0669,0.0669,1.0,1.0,0.0,0.0669,0.0,0.0,0.0,0.0669,0.0669,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAyOTEx
5618,Untitled Collection #64147967,0.06682,0.06682,1.0,1.0,0.0,0.06682,0.0,0.0,0.0,0.06682,0.06682,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAxMDA3
5619,CryptoKoalas - Original,0.01,1.7813333333333332,28.0,80.0,0.0,0.0668,0.0,0.0568,3.517647058823529,0.0768,2.1338,Q29sbGVjdGlvblN0YXRzVHlwZToyNzgxODQ=
5620,Untitled Collection #64821208,0.034,0.0668,2.0,2.0,0.0,0.0668,0.0,0.0,0.0,0.0668,0.0668,Q29sbGVjdGlvblN0YXRzVHlwZToxMDA4Nzgx
5621,Untitled Collection #64218616,0.0668,0.0668,1.0,1.0,0.0,0.0668,0.0,0.0,0.0,0.0668,0.0668,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAxNzg2
5622,Untitled Collection #64228089,0.0668,0.0668,1.0,1.0,0.0,0.0668,0.0,0.0,0.0,0.0668,0.0668,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAxODIz
5623,Untitled Collection #64799020,0.034,0.0668,2.0,2.0,0.0,0.0668,0.0,0.0,0.0,0.0668,0.0668,Q29sbGVjdGlvblN0YXRzVHlwZToxMDA4MTU4
5624,Untitled Collection #64197569,0.0668,0.0668,1.0,1.0,0.0,0.0668,0.0,0.0,0.0,0.0668,0.0668,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAxNjg2
5625,Untitled Collection #64320512,0.0667,0.0667,1.0,1.0,0.0,0.0667,0.0,0.0,0.0,0.0667,0.0667,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAyMjEx
5626,Untitled Collection #64193722,0.0667,0.0667,1.0,1.0,0.0,0.0667,0.0,0.0,0.0,0.0667,0.0667,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAxNjQz
5627,Untitled Collection #64285143,0.0667,0.0667,1.0,1.0,0.0,0.0667,0.0,0.0,0.0,0.0667,0.0667,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAyMDUx
5628,Untitled Collection #64333159,0.0667,0.0667,1.0,1.0,0.0,0.0667,0.0,0.0,0.0,0.0667,0.0667,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAyMjc3
5629,Space Bot Punks,0.01,0.8661599580226919,18.0,13.0,1.2209229692889536,0.0666276890786686,0.0,0.0,0.0,0.0966276890786686,1.35662768907867,Q29sbGVjdGlvblN0YXRzVHlwZTo0MjA2NQ==
5630,Untitled Collection #64267201,0.0666,0.0666,1.0,1.0,0.0,0.0666,0.0,0.0,0.0,0.0666,0.0666,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAxOTgy
5631,Skull Cult,0.0666,1.4652,5.0,22.0,-0.6666666666666666,0.0666,0.0,0.0666,0.0,0.2664,0.2664,Q29sbGVjdGlvblN0YXRzVHlwZTo5NTk1NjU=
5632,Untitled Collection #64246120,0.0666,0.0666,1.0,1.0,0.0,0.0666,0.0,0.0,0.0,0.0666,0.0666,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAxODk4
5633,Untitled Collection #64145742,0.0666,0.0666,1.0,1.0,0.0,0.0666,0.0,0.0,0.0,0.0666,0.0666,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAwOTcw
5634,Untitled Collection #64157500,0.0666,0.0666,1.0,1.0,0.0,0.0666,0.0,0.0,0.0,0.0666,0.0666,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAxMTQ1
5635,Untitled Collection #64160449,0.0666,0.0666,1.0,1.0,0.0,0.0666,0.0,0.0,0.0,0.0666,0.0666,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAxMTc4
5636,Untitled Collection #16408589,0.0666,0.0666,1.0,1.0,0.0,0.0666,0.0,0.0666,0.0,0.0666,0.0666,Q29sbGVjdGlvblN0YXRzVHlwZToxMDMxNTg1
5637,Dark Creativity,0.0666,0.1998,2.0,3.0,0.0,0.0666,0.0,0.0,0.0,0.0666,0.0666,Q29sbGVjdGlvblN0YXRzVHlwZTo2Mzc4NDA=
5638,Metal Deebies,0.0666,0.9324000000000001,11.0,14.0,0.0,0.0666,0.0,0.0,5.0,0.3996,0.4662,Q29sbGVjdGlvblN0YXRzVHlwZTo4MDU5ODk=
5639,$TRSH COLLECTION,0.002997000002997,4.2624,31.0,64.0,0.0,0.0666,-1.0,0.0,0.0,0.0666,0.1499,Q29sbGVjdGlvblN0YXRzVHlwZTo1MDE4NzY=
5640,Untitled Collection #64140467,0.0665,0.0665,1.0,1.0,0.0,0.0665,0.0,0.0,0.0,0.0665,0.0665,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAwODkz
5641,Untitled Collection #64150165,0.0665,0.0665,1.0,1.0,0.0,0.0665,0.0,0.0,0.0,0.0665,0.0665,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAxMDQ1
5642,Untitled Collection #64155926,0.0663,0.0663,1.0,1.0,0.0,0.0663,0.0,0.0,0.0,0.0663,0.0663,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAxMTI5
5643,Personalized Punk Art,0.005,1.8784999999999998,12.0,85.0,-0.47795275590551184,0.0663,0.0,0.0,0.0,0.1933,0.1933,Q29sbGVjdGlvblN0YXRzVHlwZTo5MTM0MDM=
5644,Untitled Collection #65909576,0.0332,0.0662,2.0,2.0,0.0,0.0662,-1.0,0.0,0.0,0.0662,0.0662,Q29sbGVjdGlvblN0YXRzVHlwZToxMDIyOTI2
5645,Untitled Collection #64418095,0.034,0.066,2.0,2.0,0.0,0.066,0.0,0.0,0.0,0.066,0.066,Q29sbGVjdGlvblN0YXRzVHlwZToxMDA3ODkw
5646,Cool TinyPunks,0.006,0.5573333333333333,5.0,76.0,2.0697674418604657,0.066,0.0,0.0,0.0,0.0875,0.0875,Q29sbGVjdGlvblN0YXRzVHlwZTo5MTE3MjA=
5647,Untitled Collection #64865707,0.033,0.099,2.0,3.0,0.0,0.066,0.0,0.0,0.0,0.066,0.066,Q29sbGVjdGlvblN0YXRzVHlwZToxMDEwMTcz
5648,Untitled Collection #64119383,0.066,0.066,1.0,1.0,0.0,0.066,0.0,0.0,0.0,0.066,0.066,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAwNTc5
5649,Chinese Opera Mask Plus,0.02,48.928000000000004,882.0,2224.0,-0.9222614840989399,0.066,0.0,0.0,0.0,1.175,1.175,Q29sbGVjdGlvblN0YXRzVHlwZTo4Mjc4MTQ=
5650,Untitled Collection #64184144,0.066,0.066,1.0,1.0,0.0,0.066,0.0,0.0,0.0,0.066,0.066,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAxNDY3
5651,Untitled Collection #65654177,0.034,0.066,2.0,2.0,0.0,0.066,-1.0,0.0,0.0,0.066,0.066,Q29sbGVjdGlvblN0YXRzVHlwZToxMDE5NTc3
5652,Untitled Collection #64432525,0.066,0.066,1.0,1.0,0.0,0.066,0.0,0.0,0.0,0.066,0.066,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAyODc2
5653,Untitled Collection #65444938,0.034,0.066,2.0,2.0,0.0,0.066,0.0,0.0,0.0,0.066,0.066,Q29sbGVjdGlvblN0YXRzVHlwZToxMDE3Njc4
5654,lil grizlees,0.08,0.396,9.0,12.0,-0.7142857142857143,0.066,0.0,0.0,0.0,0.363,0.363,Q29sbGVjdGlvblN0YXRzVHlwZTo5MDU3MTY=
5655,Untitled Collection #66403473,0.0332,0.066,2.0,2.0,0.0,0.066,-1.0,0.0,0.0,0.066,0.066,Q29sbGVjdGlvblN0YXRzVHlwZToxMDI5ODU4
5656,Untitled Collection #64326747,0.066,0.066,1.0,1.0,0.0,0.066,0.0,0.0,0.0,0.066,0.066,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAyMjM3
